cust_id;date;mobile_eft_all_cnt;active_product_category_nbr;mobile_eft_all_amt;cc_transaction_all_amt;cc_transaction_all_cnt;year_month;year
9534;2018-09-01;4.0;2;1244.99;18.0;5.0;2018-09;2018
9534;2018-10-01;4.0;2;1039.14;16.61;1.0;2018-10;2018
9535;2016-01-01;1.0;3;35.0;186.48;11.0;2016-01;2016
9535;2016-02-01;1.0;3;18.72;68.24;6.0;2016-02;2016
9535;2016-03-01;1.0;3;81.0;94.62;5.0;2016-03;2016
9535;2016-04-01;2.0;3;14.0;225.29;5.0;2016-04;2016
9535;2016-05-01;2.0;4;62.0;167.27;5.0;2016-05;2016
9535;2016-06-01;3.0;3;20.31;103.39;3.0;2016-06;2016
9535;2016-07-01;4.0;4;45.26;143.48;3.0;2016-07;2016
9535;2016-08-01;5.0;4;117.87;37.72;1.0;2016-08;2016
9535;2016-09-01;6.0;4;119.97;135.72;3.0;2016-09;2016
9535;2016-10-01;6.0;3;115.09;70.4;3.0;2016-10;2016
9535;2016-11-01;5.0;3;37.84;146.6;4.0;2016-11;2016
9535;2016-12-01;6.0;3;149.84;326.57;7.0;2016-12;2016
9535;2017-01-01;6.0;3;162.28;389.71;11.0;2017-01;2017
9535;2017-02-01;8.0;3;216.0;171.11;7.0;2017-02;2017
9535;2017-03-01;8.0;3;269.44;187.88;6.0;2017-03;2017
9535;2017-04-01;4.0;3;52.51;283.92;10.0;2017-04;2017
9535;2017-05-01;4.0;3;74.28;232.66;9.0;2017-05;2017
9535;2017-06-01;4.0;3;61.03;396.43;11.0;2017-06;2017
9535;2017-07-01;3.0;3;76.31;502.83;14.0;2017-07;2017
9535;2017-08-01;1.0;3;7.0;333.18;13.0;2017-08;2017
9535;2017-09-01;2.0;3;16.0;554.86;18.0;2017-09;2017
9535;2017-10-01;0.0;3;0.0;373.01;14.0;2017-10;2017
9535;2017-11-01;1.0;3;15.83;573.07;13.0;2017-11;2017
9535;2017-12-01;2.0;3;9.0;594.13;12.0;2017-12;2017
9535;2018-01-01;2.0;3;19.89;1467.91;20.0;2018-01;2018
9537;2016-01-01;13.0;2;226.31;591.57;36.0;2016-01;2016
9537;2016-02-01;10.0;2;125.19;649.86;44.0;2016-02;2016
9537;2016-03-01;6.0;2;32.98;225.57;30.0;2016-03;2016
9537;2016-04-01;8.0;3;33.61;158.17;28.0;2016-04;2016
9537;2016-05-01;7.0;3;23.0;115.68;29.0;2016-05;2016
9537;2016-06-01;7.0;2;39.9;143.94;26.0;2016-06;2016
9537;2016-07-01;3.0;3;88.0;45.01;23.0;2016-07;2016
9537;2016-08-01;3.0;3;88.0;0.0;3.0;2016-08;2016
9537;2016-09-01;3.0;3;17.59;76.0;4.0;2016-09;2016
9537;2016-10-01;2.0;2;27.84;16.0;4.0;2016-10;2016
9537;2016-11-01;2.0;3;22.28;11.0;4.0;2016-11;2016
9537;2016-12-01;3.0;2;97.22;19.34;2.0;2016-12;2016
9537;2017-01-01;2.0;2;72.32;17.16;2.0;2017-01;2017
9537;2017-02-01;3.0;2;90.74;18.68;4.0;2017-02;2017
9537;2017-03-01;3.0;2;30.75;23.0;2.0;2017-03;2017
9537;2017-04-01;3.0;2;59.89;16.78;2.0;2017-04;2017
9537;2017-05-01;4.0;2;135.33;27.0;1.0;2017-05;2017
9537;2017-06-01;5.0;2;134.03;0.0;4.0;2017-06;2017
9537;2017-07-01;6.0;3;262.57;13.58;2.0;2017-07;2017
9537;2017-08-01;9.0;3;510.67;17.99;3.0;2017-08;2017
9537;2017-09-01;9.0;3;752.54;19.78;3.0;2017-09;2017
9537;2017-10-01;12.0;3;845.13;15.37;1.0;2017-10;2017
9537;2017-11-01;11.0;3;1233.88;99.0;3.0;2017-11;2017
9537;2017-12-01;12.0;3;1615.83;15.67;2.0;2017-12;2017
9537;2018-01-01;12.0;3;1208.79;15.61;2.0;2018-01;2018
9537;2018-02-01;7.0;2;362.17;77.0;3.0;2018-02;2018
9537;2018-03-01;9.0;2;528.45;13.89;1.0;2018-03;2018
9537;2018-04-01;8.0;2;694.99;10.0;4.0;2018-04;2018
9537;2018-05-01;7.0;2;746.47;15.45;2.0;2018-05;2018
9537;2018-06-01;9.0;2;1094.48;18.42;3.0;2018-06;2018
9537;2018-07-01;9.0;2;1251.65;14.46;1.0;2018-07;2018
9537;2018-08-01;8.0;2;909.72;0.0;0.0;2018-08;2018
9537;2018-09-01;10.0;2;1549.85;0.0;0.0;2018-09;2018
9537;2018-10-01;11.0;2;1892.97;0.0;0.0;2018-10;2018
9537;2018-11-01;8.0;2;983.78;0.0;0.0;2018-11;2018
9537;2018-12-01;8.0;2;645.99;0.0;0.0;2018-12;2018
9538;2016-01-01;0.0;2;0.0;443.5;16.0;2016-01;2016
9538;2016-02-01;0.0;2;0.0;619.08;15.0;2016-02;2016
9538;2016-03-01;2.0;2;92.0;1162.29;21.0;2016-03;2016
9538;2016-04-01;1.0;3;28.0;1174.9;27.0;2016-04;2016
9538;2016-05-01;0.0;3;0.0;707.6;18.0;2016-05;2016
9538;2016-06-01;0.0;2;0.0;669.09;20.0;2016-06;2016
9538;2016-07-01;0.0;3;0.0;604.18;18.0;2016-07;2016
9538;2016-08-01;2.0;3;3.0;333.66;14.0;2016-08;2016
9538;2016-09-01;1.0;3;5.0;289.09;12.0;2016-09;2016
9538;2016-10-01;1.0;2;26.0;40.28;6.0;2016-10;2016
9538;2016-11-01;1.0;3;14.22;13.47;6.0;2016-11;2016
9538;2016-12-01;1.0;3;46.32;17.35;9.0;2016-12;2016
9538;2017-01-01;4.0;3;40.87;15.59;8.0;2017-01;2017
9538;2017-02-01;1.0;3;62.37;13.94;3.0;2017-02;2017
9538;2017-03-01;1.0;3;35.85;83.0;3.0;2017-03;2017
9538;2017-04-01;4.0;3;34.12;18.0;4.0;2017-04;2017
9538;2017-05-01;2.0;3;26.52;15.14;3.0;2017-05;2017
9538;2017-06-01;1.0;3;69.0;14.88;1.0;2017-06;2017
9538;2017-07-01;1.0;3;0.0;14.0;3.0;2017-07;2017
9539;2016-01-01;3.0;3;90.95;0.0;0.0;2016-01;2016
9539;2016-02-01;1.0;3;366.63;0.0;0.0;2016-02;2016
9539;2016-03-01;1.0;3;669.66;0.0;0.0;2016-03;2016
9539;2016-04-01;2.0;3;1514.37;0.0;0.0;2016-04;2016
9539;2016-05-01;1.0;3;648.05;0.0;0.0;2016-05;2016
9539;2016-06-01;5.0;3;221.51;0.0;0.0;2016-06;2016
9539;2016-07-01;1.0;3;288.57;0.0;0.0;2016-07;2016
9539;2016-08-01;1.0;3;731.87;0.0;0.0;2016-08;2016
9539;2016-09-01;1.0;3;662.45;0.0;0.0;2016-09;2016
9539;2016-10-01;1.0;3;727.87;0.0;0.0;2016-10;2016
9539;2016-11-01;1.0;3;293.66;0.0;0.0;2016-11;2016
9539;2016-12-01;4.0;3;348.5;0.0;0.0;2016-12;2016
9539;2017-01-01;4.0;3;444.78;0.0;0.0;2017-01;2017
9539;2017-02-01;1.0;3;543.05;0.0;0.0;2017-02;2017
9539;2017-03-01;1.0;3;537.12;0.0;0.0;2017-03;2017
9539;2017-04-01;1.0;3;405.98;0.0;0.0;2017-04;2017
9539;2017-05-01;1.0;3;1104.03;0.0;0.0;2017-05;2017
9539;2017-06-01;1.0;3;545.35;0.0;0.0;2017-06;2017
9539;2017-07-01;1.0;3;1037.38;0.0;0.0;2017-07;2017
9539;2017-08-01;1.0;3;1504.92;0.0;0.0;2017-08;2017
9539;2017-09-01;1.0;3;1401.64;0.0;0.0;2017-09;2017
9540;2016-01-01;2.0;2;16.78;238.62;20.0;2016-01;2016
9540;2016-02-01;1.0;2;11.0;417.39;18.0;2016-02;2016
9540;2016-03-01;1.0;2;53.0;136.48;13.0;2016-03;2016
9540;2016-04-01;1.0;3;14.53;62.51;15.0;2016-04;2016
9540;2016-05-01;2.0;3;0.0;89.14;12.0;2016-05;2016
9540;2016-06-01;3.0;2;22.0;110.29;16.0;2016-06;2016
9540;2016-07-01;3.0;3;26.26;252.97;23.0;2016-07;2016
9540;2016-08-01;3.0;3;44.78;468.66;24.0;2016-08;2016
9540;2016-09-01;1.0;3;36.0;581.24;21.0;2016-09;2016
9540;2016-10-01;2.0;2;72.0;677.61;16.0;2016-10;2016
9540;2016-11-01;3.0;3;33.31;488.03;19.0;2016-11;2016
9540;2016-12-01;2.0;3;65.74;143.49;7.0;2016-12;2016
9540;2017-01-01;2.0;3;87.44;125.02;5.0;2017-01;2017
9540;2017-02-01;1.0;3;40.75;129.92;3.0;2017-02;2017
9540;2017-03-01;1.0;3;67.0;538.03;6.0;2017-03;2017
9540;2017-04-01;1.0;3;48.0;644.91;6.0;2017-04;2017
9540;2017-05-01;1.0;3;74.0;1137.06;4.0;2017-05;2017
9540;2017-06-01;2.0;3;16.0;725.13;3.0;2017-06;2017
9540;2017-07-01;1.0;3;41.97;886.46;2.0;2017-07;2017
9540;2017-08-01;1.0;3;15.37;851.08;3.0;2017-08;2017
9540;2017-09-01;1.0;3;0.0;1007.62;3.0;2017-09;2017
9540;2017-10-01;0.0;3;0.0;424.12;2.0;2017-10;2017
9540;2017-11-01;0.0;3;0.0;869.25;5.0;2017-11;2017
9540;2017-12-01;1.0;3;0.0;1103.36;8.0;2017-12;2017
9540;2018-01-01;1.0;3;0.0;1295.25;13.0;2018-01;2018
9540;2018-02-01;0.0;3;0.0;1786.66;15.0;2018-02;2018
9540;2018-03-01;1.0;2;3.0;1851.81;19.0;2018-03;2018
9540;2018-04-01;1.0;2;15.0;2214.66;22.0;2018-04;2018
9540;2018-05-01;1.0;2;8.0;1941.95;21.0;2018-05;2018
9540;2018-06-01;1.0;2;0.0;1192.67;17.0;2018-06;2018
9540;2018-07-01;2.0;3;56.0;1655.18;22.0;2018-07;2018
9540;2018-08-01;4.0;2;16.15;1193.63;22.0;2018-08;2018
9540;2018-09-01;3.0;2;76.48;853.89;25.0;2018-09;2018
9540;2018-10-01;1.0;2;180.82;1107.43;36.0;2018-10;2018
9540;2018-11-01;1.0;2;209.33;1400.13;52.0;2018-11;2018
9540;2018-12-01;1.0;3;213.44;760.18;49.0;2018-12;2018
9540;2019-01-01;3.0;2;394.08;600.17;37.0;2019-01;2019
9540;2019-02-01;2.0;3;671.42;743.68;47.0;2019-02;2019
9541;2016-01-01;3.0;2;1727.19;56.0;2.0;2016-01;2016
9541;2016-02-01;3.0;2;1466.32;0.0;2.0;2016-02;2016
9541;2016-03-01;2.0;2;1142.18;44.0;3.0;2016-03;2016
9541;2016-04-01;2.0;2;867.79;49.0;4.0;2016-04;2016
9541;2016-05-01;1.0;2;690.55;63.0;1.0;2016-05;2016
9541;2016-06-01;1.0;2;422.04;23.99;10.0;2016-06;2016
9541;2016-07-01;1.0;2;487.82;30.22;11.0;2016-07;2016
9541;2016-08-01;2.0;2;705.76;65.0;2.0;2016-08;2016
9541;2016-09-01;3.0;2;573.28;84.0;6.0;2016-09;2016
9541;2016-10-01;4.0;2;921.81;19.24;6.0;2016-10;2016
9541;2016-11-01;4.0;2;1264.43;58.45;11.0;2016-11;2016
9541;2016-12-01;4.0;2;1479.58;131.59;11.0;2016-12;2016
9541;2017-01-01;3.0;2;821.49;277.14;14.0;2017-01;2017
9541;2017-02-01;6.0;2;2005.0;461.83;12.0;2017-02;2017
9541;2017-03-01;7.0;2;2199.02;377.78;10.0;2017-03;2017
9541;2017-04-01;5.0;2;1444.55;343.38;11.0;2017-04;2017
9541;2017-05-01;8.0;2;2429.94;198.69;6.0;2017-05;2017
9541;2017-06-01;7.0;2;2464.58;62.08;3.0;2017-06;2017
9541;2017-07-01;9.0;2;4566.49;101.56;4.0;2017-07;2017
9541;2017-08-01;10.0;2;5135.49;92.22;4.0;2017-08;2017
9541;2017-09-01;6.0;2;4008.3;58.58;6.0;2017-09;2017
9541;2017-10-01;7.0;2;3764.85;306.49;12.0;2017-10;2017
9541;2017-11-01;3.0;2;1430.24;120.66;11.0;2017-11;2017
9541;2017-12-01;3.0;2;2351.99;285.81;14.0;2017-12;2017
9541;2018-01-01;3.0;2;2177.64;249.68;13.0;2018-01;2018
9541;2018-02-01;3.0;2;1583.0;413.42;19.0;2018-02;2018
9541;2018-03-01;6.0;2;2509.75;285.07;15.0;2018-03;2018
9541;2018-04-01;4.0;2;1896.06;94.81;11.0;2018-04;2018
9542;2016-01-01;0.0;2;0.0;41.54;15.0;2016-01;2016
9542;2016-02-01;0.0;2;0.0;119.37;23.0;2016-02;2016
9542;2016-03-01;0.0;2;0.0;127.37;21.0;2016-03;2016
9542;2016-04-01;0.0;3;0.0;277.31;27.0;2016-04;2016
9542;2016-05-01;0.0;3;0.0;187.05;19.0;2016-05;2016
9542;2016-06-01;0.0;2;0.0;88.76;16.0;2016-06;2016
9542;2016-07-01;0.0;3;0.0;110.48;17.0;2016-07;2016
9542;2016-08-01;0.0;3;0.0;190.99;18.0;2016-08;2016
9542;2016-09-01;0.0;3;0.0;71.96;13.0;2016-09;2016
9542;2016-10-01;1.0;2;0.0;195.89;13.0;2016-10;2016
9542;2016-11-01;0.0;3;0.0;118.74;11.0;2016-11;2016
9542;2016-12-01;1.0;3;84.0;34.97;14.0;2016-12;2016
9542;2017-01-01;1.0;3;20.96;14.85;4.0;2017-01;2017
9542;2017-02-01;1.0;3;17.99;77.0;6.0;2017-02;2017
9542;2017-03-01;1.0;3;35.0;13.37;1.0;2017-03;2017
9542;2017-04-01;1.0;3;87.0;42.63;13.0;2017-04;2017
9542;2017-05-01;0.0;3;0.0;21.81;12.0;2017-05;2017
9542;2017-06-01;2.0;3;15.33;23.93;13.0;2017-06;2017
9542;2017-07-01;3.0;3;99.09;21.62;12.0;2017-07;2017
9542;2017-08-01;1.0;2;50.77;15.0;1.0;2017-08;2017
9542;2017-09-01;4.0;2;19.62;29.0;15.0;2017-09;2017
9542;2017-10-01;1.0;2;85.0;58.59;14.0;2017-10;2017
9542;2017-11-01;1.0;3;39.0;240.53;27.0;2017-11;2017
9542;2017-12-01;3.0;3;15.55;110.51;23.0;2017-12;2017
9542;2018-01-01;0.0;3;0.0;48.89;16.0;2018-01;2018
9542;2018-02-01;0.0;3;0.0;63.49;15.0;2018-02;2018
9542;2018-03-01;0.0;2;0.0;156.81;25.0;2018-03;2018
9542;2018-04-01;1.0;2;59.0;48.15;19.0;2018-04;2018
9542;2018-05-01;1.0;2;0.0;37.73;14.0;2018-05;2018
9542;2018-06-01;1.0;2;42.0;51.49;14.0;2018-06;2018
9542;2018-07-01;3.0;3;67.33;171.64;21.0;2018-07;2018
9542;2018-08-01;3.0;2;46.48;76.46;23.0;2018-08;2018
9542;2018-09-01;1.0;2;94.0;79.82;22.0;2018-09;2018
9542;2018-10-01;1.0;2;51.16;0.0;2.0;2018-10;2018
9543;2016-01-01;0.0;3;0.0;13.67;4.0;2016-01;2016
9543;2016-02-01;0.0;3;0.0;15.67;2.0;2016-02;2016
9543;2016-03-01;0.0;2;0.0;17.87;1.0;2016-03;2016
9543;2016-04-01;0.0;3;0.0;61.0;1.0;2016-04;2016
9543;2016-05-01;0.0;3;0.0;56.0;2.0;2016-05;2016
9543;2016-06-01;0.0;3;0.0;19.77;3.0;2016-06;2016
9543;2016-07-01;0.0;3;0.0;16.75;8.0;2016-07;2016
9543;2016-08-01;0.0;3;0.0;20.76;9.0;2016-08;2016
9543;2016-09-01;0.0;3;0.0;58.0;2.0;2016-09;2016
9543;2016-10-01;0.0;2;0.0;25.48;11.0;2016-10;2016
9543;2016-11-01;0.0;3;0.0;68.0;4.0;2016-11;2016
9543;2016-12-01;0.0;3;0.0;15.51;4.0;2016-12;2016
9543;2017-01-01;0.0;3;0.0;18.31;2.0;2017-01;2017
9543;2017-02-01;0.0;3;0.0;15.0;10.0;2017-02;2017
9543;2017-03-01;0.0;3;0.0;25.28;10.0;2017-03;2017
9543;2017-04-01;0.0;3;0.0;172.37;18.0;2017-04;2017
9543;2017-05-01;0.0;3;0.0;131.51;17.0;2017-05;2017
9543;2017-06-01;0.0;3;0.0;500.57;26.0;2017-06;2017
9543;2017-07-01;0.0;3;0.0;514.23;29.0;2017-07;2017
9543;2017-08-01;0.0;3;0.0;294.34;26.0;2017-08;2017
9543;2017-09-01;0.0;3;0.0;186.47;25.0;2017-09;2017
9543;2017-10-01;0.0;3;0.0;430.87;28.0;2017-10;2017
9543;2017-11-01;0.0;3;0.0;775.54;30.0;2017-11;2017
9544;2016-01-01;1.0;2;147.57;62.71;9.0;2016-01;2016
9544;2016-02-01;2.0;2;14.71;35.28;10.0;2016-02;2016
9544;2016-03-01;3.0;2;47.12;58.55;11.0;2016-03;2016
9544;2016-04-01;1.0;2;91.02;140.88;19.0;2016-04;2016
9544;2016-05-01;1.0;2;157.06;21.22;8.0;2016-05;2016
9544;2016-06-01;1.0;2;205.03;12.0;6.0;2016-06;2016
9544;2016-07-01;1.0;2;217.25;79.8;10.0;2016-07;2016
9544;2016-08-01;1.0;2;167.89;196.4;13.0;2016-08;2016
9544;2016-09-01;1.0;2;219.18;245.71;15.0;2016-09;2016
9544;2016-10-01;3.0;2;88.25;62.89;7.0;2016-10;2016
9544;2016-11-01;4.0;2;100.52;102.2;7.0;2016-11;2016
9544;2016-12-01;3.0;2;71.48;55.34;5.0;2016-12;2016
9544;2017-01-01;2.0;2;38.84;69.39;2.0;2017-01;2017
9544;2017-02-01;1.0;2;13.55;18.62;1.0;2017-02;2017
9544;2017-03-01;1.0;2;67.0;32.0;1.0;2017-03;2017
9544;2017-04-01;1.0;2;5.0;97.0;1.0;2017-04;2017
9544;2017-05-01;1.0;2;22.0;62.0;1.0;2017-05;2017
9544;2017-06-01;1.0;2;15.76;4.0;1.0;2017-06;2017
9544;2017-07-01;2.0;2;42.78;14.25;2.0;2017-07;2017
9544;2017-08-01;1.0;2;138.25;0.0;2.0;2017-08;2017
9544;2017-09-01;3.0;2;309.91;35.83;5.0;2017-09;2017
9544;2017-10-01;2.0;2;134.71;67.59;9.0;2017-10;2017
9544;2017-11-01;1.0;2;250.96;94.88;11.0;2017-11;2017
9544;2017-12-01;1.0;2;385.62;27.87;9.0;2017-12;2017
9544;2018-01-01;3.0;2;154.57;41.0;8.0;2018-01;2018
9544;2018-02-01;2.0;2;144.24;29.0;1.0;2018-02;2018
9544;2018-03-01;4.0;2;29.75;16.72;3.0;2018-03;2018
9544;2018-04-01;1.0;2;86.57;10.0;4.0;2018-04;2018
9544;2018-05-01;1.0;2;78.33;19.52;4.0;2018-05;2018
9545;2016-01-01;1.0;2;162.38;16.98;2.0;2016-01;2016
9545;2016-02-01;3.0;2;997.91;26.0;8.0;2016-02;2016
9545;2016-03-01;5.0;2;1436.96;48.34;9.0;2016-03;2016
9545;2016-04-01;4.0;3;1275.71;80.52;12.0;2016-04;2016
9545;2016-05-01;5.0;3;1256.03;23.0;6.0;2016-05;2016
9545;2016-06-01;5.0;2;1394.94;151.75;8.0;2016-06;2016
9545;2016-07-01;5.0;3;1268.91;82.27;7.0;2016-07;2016
9545;2016-08-01;5.0;3;1439.96;38.11;6.0;2016-08;2016
9545;2016-09-01;7.0;3;1912.91;13.26;3.0;2016-09;2016
9545;2016-10-01;8.0;2;2309.23;83.0;2.0;2016-10;2016
9545;2016-11-01;7.0;3;1734.01;99.0;2.0;2016-11;2016
9545;2016-12-01;4.0;3;1299.49;99.0;1.0;2016-12;2016
9545;2017-01-01;2.0;3;976.09;17.47;3.0;2017-01;2017
9545;2017-02-01;3.0;3;1195.65;72.61;4.0;2017-02;2017
9545;2017-03-01;4.0;3;1585.65;85.22;5.0;2017-03;2017
9545;2017-04-01;5.0;3;2095.44;80.2;4.0;2017-04;2017
9545;2017-05-01;4.0;3;1868.91;96.16;3.0;2017-05;2017
9545;2017-06-01;4.0;3;2129.68;169.02;3.0;2017-06;2017
9545;2017-07-01;4.0;3;1718.41;558.99;9.0;2017-07;2017
9545;2017-08-01;2.0;3;728.75;410.62;6.0;2017-08;2017
9546;2016-01-01;0.0;3;0.0;13.0;3.0;2016-01;2016
9546;2016-02-01;0.0;3;0.0;0.0;0.0;2016-02;2016
9546;2016-03-01;0.0;3;0.0;63.0;1.0;2016-03;2016
9546;2016-04-01;0.0;3;0.0;14.71;4.0;2016-04;2016
9546;2016-05-01;0.0;3;0.0;17.75;3.0;2016-05;2016
9546;2016-06-01;0.0;3;0.0;0.0;0.0;2016-06;2016
9546;2016-07-01;0.0;3;0.0;0.0;0.0;2016-07;2016
9546;2016-08-01;0.0;3;0.0;0.0;0.0;2016-08;2016
9546;2016-09-01;0.0;3;0.0;0.0;0.0;2016-09;2016
9546;2016-10-01;0.0;3;0.0;0.0;0.0;2016-10;2016
9546;2016-11-01;0.0;3;0.0;0.0;0.0;2016-11;2016
9546;2016-12-01;0.0;3;0.0;0.0;0.0;2016-12;2016
9546;2017-01-01;0.0;3;0.0;0.0;0.0;2017-01;2017
9546;2017-02-01;0.0;3;0.0;0.0;0.0;2017-02;2017
9546;2017-03-01;0.0;3;0.0;0.0;0.0;2017-03;2017
9546;2017-04-01;0.0;3;0.0;0.0;0.0;2017-04;2017
9546;2017-05-01;0.0;3;0.0;0.0;0.0;2017-05;2017
9546;2017-06-01;1.0;3;0.0;0.0;0.0;2017-06;2017
9546;2017-07-01;1.0;3;36.12;0.0;0.0;2017-07;2017
9546;2017-08-01;2.0;3;85.79;0.0;0.0;2017-08;2017
9546;2017-09-01;3.0;3;105.05;0.0;0.0;2017-09;2017
9546;2017-10-01;1.0;3;35.82;73.0;4.0;2017-10;2017
9546;2017-11-01;4.0;3;38.18;14.75;1.0;2017-11;2017
9546;2017-12-01;1.0;3;112.41;18.49;4.0;2017-12;2017
9546;2018-01-01;1.0;3;74.07;63.0;4.0;2018-01;2018
9546;2018-02-01;1.0;3;75.38;0.0;3.0;2018-02;2018
9546;2018-03-01;1.0;3;173.91;15.86;3.0;2018-03;2018
9546;2018-04-01;1.0;3;111.74;19.21;4.0;2018-04;2018
9546;2018-05-01;1.0;3;405.94;16.57;4.0;2018-05;2018
9546;2018-06-01;2.0;3;507.47;17.31;1.0;2018-06;2018
9546;2018-07-01;2.0;3;460.11;15.0;4.0;2018-07;2018
9546;2018-08-01;2.0;3;769.87;14.72;2.0;2018-08;2018
9546;2018-09-01;2.0;3;345.16;17.0;4.0;2018-09;2018
9546;2018-10-01;1.0;3;74.44;71.0;2.0;2018-10;2018
9546;2018-11-01;3.0;3;63.31;13.16;1.0;2018-11;2018
9547;2016-01-01;3.0;2;20.57;195.21;10.0;2016-01;2016
9547;2016-02-01;3.0;2;42.0;150.06;16.0;2016-02;2016
9547;2016-03-01;2.0;2;8.0;543.73;22.0;2016-03;2016
9547;2016-04-01;3.0;2;19.98;224.74;15.0;2016-04;2016
9547;2016-05-01;2.0;2;33.0;266.8;20.0;2016-05;2016
9547;2016-06-01;2.0;2;65.0;329.17;20.0;2016-06;2016
9547;2016-07-01;2.0;2;59.0;281.5;24.0;2016-07;2016
9547;2016-08-01;2.0;2;25.0;397.03;25.0;2016-08;2016
9547;2016-09-01;1.0;2;72.0;92.95;15.0;2016-09;2016
9547;2016-10-01;3.0;2;0.0;105.72;18.0;2016-10;2016
9547;2016-11-01;2.0;2;0.0;77.06;13.0;2016-11;2016
9547;2016-12-01;2.0;2;22.54;196.63;16.0;2016-12;2016
9547;2017-01-01;2.0;2;17.0;376.08;16.0;2017-01;2017
9547;2017-02-01;3.0;2;52.88;214.16;12.0;2017-02;2017
9547;2017-03-01;5.0;2;75.88;52.1;8.0;2017-03;2017
9547;2017-04-01;4.0;2;129.31;0.0;4.0;2017-04;2017
9547;2017-05-01;5.0;2;191.99;42.0;2.0;2017-05;2017
9547;2017-06-01;3.0;2;86.9;59.0;3.0;2017-06;2017
9547;2017-07-01;4.0;2;199.13;20.36;4.0;2017-07;2017
9547;2017-08-01;5.0;2;307.19;39.59;8.0;2017-08;2017
9547;2017-09-01;6.0;2;581.88;62.03;15.0;2017-09;2017
9547;2017-10-01;7.0;2;380.22;47.41;12.0;2017-10;2017
9547;2017-11-01;5.0;2;520.63;106.14;18.0;2017-11;2017
9547;2017-12-01;5.0;2;809.53;69.34;19.0;2017-12;2017
9547;2018-01-01;4.0;2;603.85;68.64;17.0;2018-01;2018
9547;2018-02-01;5.0;2;617.85;135.6;14.0;2018-02;2018
9547;2018-03-01;5.0;2;585.92;54.27;9.0;2018-03;2018
9547;2018-04-01;9.0;2;1451.16;64.57;10.0;2018-04;2018
9547;2018-05-01;10.0;2;1828.6;57.51;10.0;2018-05;2018
9547;2018-06-01;8.0;2;940.6;35.94;8.0;2018-06;2018
9547;2018-07-01;5.0;2;722.96;39.15;7.0;2018-07;2018
9547;2018-08-01;4.0;2;670.71;62.59;7.0;2018-08;2018
9547;2018-09-01;3.0;2;649.22;58.58;8.0;2018-09;2018
9547;2018-10-01;2.0;2;702.48;43.4;7.0;2018-10;2018
9547;2018-11-01;3.0;2;842.01;50.83;8.0;2018-11;2018
9547;2018-12-01;5.0;2;1567.39;75.35;11.0;2018-12;2018
9547;2019-01-01;6.0;2;1645.0;86.12;8.0;2019-01;2019
9548;2016-01-01;6.0;3;1713.97;541.13;28.0;2016-01;2016
9548;2016-02-01;4.0;3;1229.73;420.49;21.0;2016-02;2016
9548;2016-03-01;3.0;3;716.37;672.0;18.0;2016-03;2016
9548;2016-04-01;2.0;3;165.63;560.81;19.0;2016-04;2016
9548;2016-05-01;1.0;3;0.0;88.49;7.0;2016-05;2016
9548;2016-06-01;1.0;3;0.0;21.63;2.0;2016-06;2016
9548;2016-07-01;2.0;3;95.0;122.31;3.0;2016-07;2016
9548;2016-08-01;2.0;3;28.0;100.5;3.0;2016-08;2016
9548;2016-09-01;1.0;3;13.0;206.35;5.0;2016-09;2016
9548;2016-10-01;3.0;3;17.16;164.29;5.0;2016-10;2016
9548;2016-11-01;1.0;3;56.78;113.75;5.0;2016-11;2016
9548;2016-12-01;1.0;3;42.93;218.04;8.0;2016-12;2016
9548;2017-01-01;2.0;3;23.57;112.8;5.0;2017-01;2017
9548;2017-02-01;2.0;3;33.0;215.55;6.0;2017-02;2017
9548;2017-03-01;2.0;3;29.33;430.48;9.0;2017-03;2017
9548;2017-04-01;1.0;3;64.79;1118.96;23.0;2017-04;2017
9548;2017-05-01;1.0;3;57.94;1217.72;25.0;2017-05;2017
9548;2017-06-01;1.0;3;52.0;1049.03;25.0;2017-06;2017
9548;2017-07-01;0.0;3;0.0;611.87;22.0;2017-07;2017
9548;2017-08-01;1.0;3;28.0;426.1;24.0;2017-08;2017
9548;2017-09-01;1.0;3;96.0;203.59;20.0;2017-09;2017
9548;2017-10-01;0.0;3;0.0;249.84;21.0;2017-10;2017
9548;2017-11-01;1.0;3;10.0;201.95;17.0;2017-11;2017
9548;2017-12-01;1.0;3;41.64;334.63;24.0;2017-12;2017
9548;2018-01-01;2.0;3;186.96;231.51;16.0;2018-01;2018
9549;2016-01-01;0.0;2;0.0;158.97;5.0;2016-01;2016
9549;2016-02-01;0.0;2;0.0;42.71;3.0;2016-02;2016
9549;2016-03-01;0.0;2;0.0;25.77;2.0;2016-03;2016
9549;2016-04-01;0.0;2;0.0;132.24;6.0;2016-04;2016
9549;2016-05-01;0.0;2;0.0;85.48;2.0;2016-05;2016
9549;2016-06-01;0.0;2;0.0;142.59;3.0;2016-06;2016
9549;2016-07-01;0.0;2;0.0;109.1;4.0;2016-07;2016
9549;2016-08-01;0.0;2;0.0;136.79;6.0;2016-08;2016
9549;2016-09-01;0.0;2;0.0;77.22;4.0;2016-09;2016
9549;2016-10-01;0.0;2;0.0;36.95;2.0;2016-10;2016
9549;2016-11-01;0.0;2;0.0;21.36;3.0;2016-11;2016
9549;2016-12-01;0.0;2;0.0;96.0;2.0;2016-12;2016
